insee,commune,lat,lon
69266.0,Villeurbanne,45.778536019388696,4.862426065877001
69266.0,Villeurbanne,45.77951023844258,4.8608564518129995
69266.0,Villeurbanne,45.779461732839586,4.860211002752
69256.0,Vaulx-en-Velin,45.78580904192487,4.919750032962999
69286.0,Rillieux-la-Pape,45.814923081799535,4.893792012121
69286.0,Rillieux-la-Pape,45.81459971058858,4.893813395025001
69271.0,Chassieu,45.72527123845041,4.962702097333999
69290.0,Saint-Priest,45.71808646979714,4.958529859765
69046.0,Charly,45.64421761927529,4.793385083683
69259.0,Vénissieux,45.689229076649035,4.909878235598
69259.0,Vénissieux,45.68926327723904,4.909956895323
69383.0,Lyon 3e Arrondissement,45.75352534372242,4.8910131502950005
69282.0,Meyzieu,45.766956049591975,5.0037740498100005
69282.0,Meyzieu,45.76885407922275,5.002921970906001
69290.0,Saint-Priest,45.71759402932719,4.958416452075
69275.0,Décines-Charpieu,45.76641207725402,4.970911034468001
69275.0,Décines-Charpieu,45.76739446645892,4.970591385417
69275.0,Décines-Charpieu,45.76515103383517,4.970403950929001
69381.0,Lyon 1er Arrondissement,45.76963603346868,4.830333033415999
69381.0,Lyon 1er Arrondissement,45.769675879640666,4.830050589779999
69277.0,Genas,45.732522008563656,4.996674976257
69029.0,Bron,45.73021502942489,4.887488950077
69384.0,Lyon 4e Arrondissement,45.77849260768971,4.828224875294
69384.0,Lyon 4e Arrondissement,45.78182003783632,4.829249940214
69384.0,Lyon 4e Arrondissement,45.781510079735355,4.829183015677
69279.0,Jonage,45.79307105692505,5.037512945782
69383.0,Lyon 3e Arrondissement,45.74838705721598,4.863543023622
69029.0,Bron,45.746086061441225,4.926588943351
69256.0,Vaulx-en-Velin,45.74617503554722,4.926559960400999
69387.0,Lyon 7e Arrondissement,45.753284554255444,4.847823542830999
69266.0,Villeurbanne,45.78233903495226,4.87791687359
69117.0,Lissieu,45.84439292298802,4.744253413092999
69117.0,Lissieu,45.83949555912963,4.742609320707
69290.0,Saint-Priest,45.70098263930387,4.926793823336001
69271.0,Chassieu,45.74617532945521,4.972211319217001
69271.0,Chassieu,45.74623707757922,4.973392004423999
69387.0,Lyon 7e Arrondissement,45.753453419670436,4.846712578621999
69279.0,Jonage,45.7927450785401,5.036655972462
69282.0,Meyzieu,45.77476905818811,4.986475941422
69282.0,Meyzieu,45.77474181238612,4.986199981652
69385.0,Lyon 5e Arrondissement,45.755145866800255,4.807751116429
69385.0,Lyon 5e Arrondissement,45.75516747121127,4.807996398254001
69290.0,Saint-Priest,45.72017002283094,4.923879026047
69383.0,Lyon 3e Arrondissement,45.75911674251384,4.845839345572
69275.0,Décines-Charpieu,45.76022000230271,4.973340031521
69383.0,Lyon 3e Arrondissement,45.75979229966975,4.845818721298001
69275.0,Décines-Charpieu,45.76072102149665,4.973409831754999
69286.0,Rillieux-la-Pape,45.802604003317974,4.880254944707
69275.0,Décines-Charpieu,45.744942999969346,4.933222062791
69268.0,Vourles,45.65721806858008,4.761539974649
69268.0,Vourles,45.657375063717076,4.762320988110999
69268.0,Vourles,45.6549300005663,4.758204021472001
69271.0,Chassieu,45.739315040894944,4.935690983827
69271.0,Chassieu,45.73951900131993,4.935851026722
69290.0,Saint-Priest,45.72023500554792,4.923754470357001
69290.0,Saint-Priest,45.719070540849046,4.930523461798
69290.0,Saint-Priest,45.71656204921129,4.928370963990999
69290.0,Saint-Priest,45.71673015072228,4.928575613919
69290.0,Saint-Priest,45.71392700920258,4.931666040482999
69283.0,Mions,45.65406804539238,4.949630951916
69266.0,Villeurbanne,45.75121044676168,4.914705957833
69277.0,Genas,45.74196797325766,5.022484112993001
69389.0,Lyon 9e Arrondissement,45.76536009730414,4.801702398782999
69389.0,Lyon 9e Arrondissement,45.78122673163839,4.805089502291999
69388.0,Lyon 8e Arrondissement,45.73087702505982,4.886216056995
69259.0,Vénissieux,45.71830608180613,4.854631942701
69283.0,Mions,45.66447044972841,4.942421663325
69383.0,Lyon 3e Arrondissement,45.747340063329084,4.875270011113
69389.0,Lyon 9e Arrondissement,45.776820879540885,4.804055609916
69244.0,Tassin-la-Demi-Lune,45.76411786094728,4.759940291962999
69029.0,Bron,45.73445471361845,4.903881906424999
69071.0,Curis-au-Mont-d'Or,45.87519201553422,4.829316955653
69089.0,Francheville,45.737636303154126,4.761640697354
69275.0,Décines-Charpieu,45.77254305849636,4.974129986902001
69283.0,Mions,45.66603204652726,4.951454043228
69271.0,Chassieu,45.74124300977174,4.979281986617
69271.0,Chassieu,45.74127304659674,4.979244989245001
69149.0,Oullins-Pierre-Bénite,45.700950001876876,4.809814964856
69149.0,Oullins-Pierre-Bénite,45.69994100604198,4.808637952726999
69207.0,Saint-Germain-au-Mont-d'Or,45.88256702431928,4.794318961613
69029.0,Bron,45.726971024008236,4.927032054893001
69259.0,Vénissieux,45.71205387293376,4.880403239919
69256.0,Vaulx-en-Velin,45.77942307893559,4.922483046105
69256.0,Vaulx-en-Velin,45.77939404754658,4.922402948547999
69275.0,Décines-Charpieu,45.764644021601214,4.967733019485999
69089.0,Francheville,45.74560502529728,4.756301941929
69089.0,Francheville,45.74108907865075,4.77587602559
69385.0,Lyon 5e Arrondissement,45.753556045232436,4.816179067257001
69029.0,Bron,45.72997147603693,4.905870669179001
69029.0,Bron,45.73024999606689,4.908436058488
69029.0,Bron,45.73076807203284,4.908449984725
69290.0,Saint-Priest,45.71015401013195,4.978060985776
69278.0,Genay,45.89204500123307,4.822434033977
69029.0,Bron,45.7340337326635,4.908901065806001
69029.0,Bron,45.733194034143594,4.908407948273001
69383.0,Lyon 3e Arrondissement,45.751793496438616,4.853310110918
69029.0,Bron,45.73563904355833,4.910338673258
69029.0,Bron,45.74064629012379,4.929007930947999
69029.0,Bron,45.74027812596384,4.928579205558999
69029.0,Bron,45.73025381783089,4.901398090222999
69383.0,Lyon 3e Arrondissement,45.7510690749467,4.865119012015999
69386.0,Lyon 6e Arrondissement,45.77071580795555,4.861661887268001
69256.0,Vaulx-en-Velin,45.786788081800765,4.920425972791
69273.0,Corbas,45.66979865937391,4.929641818999
69273.0,Corbas,45.6698840346009,4.929453248439
69290.0,Saint-Priest,45.69205012890276,4.93354090956
69283.0,Mions,45.68172901737476,4.944181969685
69204.0,Saint-Genis-Laval,45.695560202166405,4.792104605171001
69204.0,Saint-Genis-Laval,45.69633004623833,4.788776964826
69204.0,Saint-Genis-Laval,45.69626519453534,4.789091853902
69290.0,Saint-Priest,45.705623755104405,4.992008818145
69266.0,Villeurbanne,45.76809508021386,4.889762962259
69384.0,Lyon 4e Arrondissement,45.775742041365,4.834897034921
69266.0,Villeurbanne,45.77171328088845,4.885246434477
69266.0,Villeurbanne,45.77538339539205,4.880193895258
69266.0,Villeurbanne,45.75456451117232,4.916817694219
69266.0,Villeurbanne,45.754668061295305,4.917897045087
69383.0,Lyon 3e Arrondissement,45.75290106972349,4.849996944004
69388.0,Lyon 8e Arrondissement,45.73090199736683,4.886871957775
69283.0,Mions,45.665517221281306,4.951586368256
69389.0,Lyon 9e Arrondissement,45.77058527372056,4.812136230867001
69389.0,Lyon 9e Arrondissement,45.77000467101263,4.812341614279
69389.0,Lyon 9e Arrondissement,45.769792183637655,4.812589288438
69277.0,Genas,45.73255107736365,4.996511975821001
69283.0,Mions,45.665026627427366,4.9594842830650006
69388.0,Lyon 8e Arrondissement,45.7453300333383,4.871802046395
69384.0,Lyon 4e Arrondissement,45.77680795053188,4.829100458978
69384.0,Lyon 4e Arrondissement,45.776131404692954,4.829571472879
69384.0,Lyon 4e Arrondissement,45.77883006244866,4.827668997579
69266.0,Villeurbanne,45.77864005108369,4.898936049903999
69283.0,Mions,45.65902502411891,4.953784948986001
69283.0,Mions,45.65869705472595,4.953833043531999
69283.0,Mions,45.652638062199514,4.95392396135
69387.0,Lyon 7e Arrondissement,45.74017852132686,4.840579335994001
69387.0,Lyon 7e Arrondissement,45.739571068500915,4.840371725614999
69387.0,Lyon 7e Arrondissement,45.732642025226646,4.83912399455
69383.0,Lyon 3e Arrondissement,45.75123837545267,4.8727772405
69199.0,Saint-Fons,45.70694032736728,4.850090927179
69199.0,Saint-Fons,45.70405701936256,4.845166959244
69386.0,Lyon 6e Arrondissement,45.78236601152726,4.8497569577720006
